seed,strategy,n_labels,rmse,rmse_hard,frac_hard_labelled,selector_rmse
2,bootstrap_xgb,300,33.447593431647334,50.31120764455295,0.6166666666666667,37.489067152939754
2,bootstrap_xgb,400,31.38810513771813,49.35880972348472,0.54,31.94121823518673
2,bootstrap_xgb,550,31.374096099795725,49.763716755708494,0.4763636363636364,33.7957809686401
2,bootstrap_xgb,650,31.49957092267302,50.525181683544595,0.4323076923076923,31.26043141126898
2,bootstrap_xgb,750,32.012551069917414,51.935164580440706,0.37866666666666665,33.23376029996937
2,bootstrap_xgb,850,31.825056216683446,51.58195170317279,0.3423529411764706,32.62816047329539
2,bootstrap_xgb,950,31.115459351114485,50.174477593456835,0.30736842105263157,33.846042872027
2,bootstrap_xgb,1050,31.226961128195885,50.689499925800476,0.2885714285714286,31.828872853261366
2,bootstrap_xgb,1150,31.789606876016023,51.88719039306827,0.2634782608695652,31.957982370088313
2,bootstrap_xgb,1250,31.82828166967712,51.83777148255223,0.2424,32.03136931559763
2,bootstrap_xgb,1350,31.183108509935906,51.068612393759786,0.22444444444444445,32.68734673431956
2,bootstrap_xgb,1354,31.46893856120663,51.74294487136894,0.22378138847858198,33.31930759913628
3,random,50,42.476598010956316,74.47334194137724,0.12,
3,random,100,40.6355375834546,69.46737869065939,0.09,
3,random,200,36.14978092105199,59.20875200052772,0.14,
3,random,300,37.269868682753746,63.87045212787119,0.16666666666666666,
3,random,400,35.41530710835233,58.78982729672131,0.1925,
3,random,550,34.1126200486651,58.15823434324479,0.20909090909090908,
3,random,650,33.9666869338261,57.50064788865959,0.20615384615384616,
3,random,750,33.67623309528052,57.207874225229055,0.21333333333333335,
3,random,850,33.48768690129575,56.33053636077147,0.21294117647058824,
3,random,950,33.03390966984202,55.784617457248984,0.21578947368421053,
3,random,1050,31.66438783223031,51.55391584699553,0.21904761904761905,
3,random,1150,31.44633316533615,51.02168661895303,0.22,
3,random,1250,31.979808641505652,52.9298369120425,0.2256,
3,random,1350,31.951614744561393,52.55269143050949,0.22296296296296297,
3,random,1354,32.0557253700738,52.99069550209862,0.22378138847858198,
3,heuristic,50,42.476598010956316,74.47334194137724,0.12,
3,heuristic,100,41.05065839128474,68.20835635783055,0.56,
3,heuristic,200,40.27421720766829,67.8831898183725,0.78,
3,heuristic,300,35.97508037612435,56.60803733332559,0.8533333333333334,
3,heuristic,400,34.854708952141614,49.75601332031202,0.7575,
3,heuristic,550,33.811056252969124,50.39374680697677,0.5509090909090909,
3,heuristic,650,33.40316315203534,51.2455608987442,0.46615384615384614,
3,heuristic,750,33.123274051552464,51.22848108906531,0.404,
3,heuristic,850,32.99477089557471,51.06458086161478,0.3564705882352941,
3,heuristic,950,32.035347620502506,50.112897195427536,0.31894736842105265,
3,heuristic,1050,32.93865092466919,53.844650675393495,0.2885714285714286,
